"rating","date","content","title","variant","images","verified","author","product","url"
"5.0","20-Apr-2020","Product shipped fast and delivered fast with description 100% as described","Excellent","Color: Coral Style: Lite Console","","Verified Purchase","Brian Williams","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm58?ie=UTF8&pageNumber=58&reviewerType=all_reviews
"
"1.0","22-Mar-2020","Extremely bad joystick drift within the first week of owning it. Really disappointed. 3 years later and this is still an issue? Smh","Left joystick drifting....","Color: Gray Style: Lite Console","","Verified Purchase","Shawn","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm58?ie=UTF8&pageNumber=58&reviewerType=all_reviews
"
"4.0","23-Jan-2020","Nice console. Bit difficult to set up but once you get through that it's smooth sailing.","Good","Color: Turquoise Style: Lite Console","","Verified Purchase","Kellie","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"5.0","24-Dec-2019","She loves this so much","Nintendo switch lite","Color: Yellow Style: Lite Console","","Verified Purchase","Sheryl Anderson","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"4.0","02-May-2020","I wish it had a little more space for games, since the games are big, but it's such a cute and fun console. I'm having so much fun playing Animal Crossing! L","So cute!","Color: Gray Style: Lite Console","","Verified Purchase","Kacie Morgan","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"5.0","24-Apr-2020","Yellow was my second choice in color and was slightly less expensive than the turqouise, but I still like it.  :)","Yelllllllllllow :D","Color: Yellow Style: Lite Console","","Verified Purchase","Steph","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"5.0","08-Jun-2020","Materiales de mucha calidad, muy comoda y muy buen catálogo de juegos. Lo ideal seria que incluyera un juego pero supongo que puede ser algo exigente. Pero hran inversión como jugador.","Muy Comoda!","Color: Gray Style: Lite Console","","Verified Purchase","brayansanchez","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"5.0","11-Jan-2020","Great case, with good quality materials and extra storage. Excellent value for the price.","Great Case","Color: Gray Style: Lite Console","","Verified Purchase","Wil_Max","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"5.0","18-Apr-2020","Of course it's gorgeous and wonderful. Finally caved when Animal Crossing came out!","Pretty","Color: Coral Style: Lite Console","","Verified Purchase","Elizabeth","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"5.0","20-Jan-2020","Easy to set up. Fun game play. My grandsons mom play it more than he does, all the classic games ie. Yoshis island, Zelda etc.","Fun game system","Color: Gray Style: Lite Console","","Verified Purchase","B.J.P.","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"5.0","06-May-2020","I got this switch lite as an anniversary gift for my boyfriend, and he hasn’t been able to put it down! I am very pleased with it’s lightweight, sleek design. Thinking of purchasing one for myself 😄","The PERFECT gift","Color: Gray Style: Lite Console","","Verified Purchase","Author L. Reeves","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"4.0","02-May-2020","Might update but love it so far. Brand new and very easy to setup. No issues so far, not that it should since it brand new but do wish it has a seal on the box to indicate its new since you can never be sure 100% with online orders.","New and loving so far","Color: Turquoise Style: Lite Console","","Verified Purchase","Karol P.","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm59?ie=UTF8&pageNumber=59&reviewerType=all_reviews
"
"5.0","22-Jan-2020","Not much more to say.  It's a Switch, and it works as expected.  No issues, no drama, happy kids.","It's a Nintendo Switch","Color: Yellow Style: Lite Console","","Verified Purchase","Fox","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","04-May-2020","I love my switch lite so much! The color is more of a deep coral rather than a light coral but it doesn't matter to me since it does what it's supposed to. The switch itself has more of a plastic-y feel to it but the material is smooth.  I spend almost the whole playing Animal Crossing on my switch because it's so addicting. 100/10","Best Impulse buy so far","Color: Coral Style: Lite Console","","Verified Purchase","Sanaaa","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","18-Dec-2019","Love it, works just like it's big bro, but limited to single player or online but great  and on the go","Awesome","Color: Turquoise Style: Lite Console","","Verified Purchase","jk","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","03-May-2020","Arrived 2 days early and looks and works great! packaging was just right and everything included! Thanks so much for quick service and efficiency.","Great","Color: Coral Style: Lite Console","","Verified Purchase","SinisterNeko","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","07-Apr-2020","Love this! Got several for my children in addition to the Nintendo Switch.  Loved by 8-yr-olds and 15 yr-olds.","Great fun","Color: Gray Style: Lite Console","","Verified Purchase","PJ Rice","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","29-Dec-2019","I got my girlfriend this in October for a early gift so she could catch some good releases this year, grabbed Let's Go Pikachu and gave them as a bundle gift and she was overjoyed. Pre-ordered Sword and Shield and she and I played for hours. 10/10 consider this for anyone whom enjoys Nintendo games and 3d party games. Play on and enjoy !","Quality of the large model/ No docking/ Smaller screen","Color: Turquoise Style: Lite Console","","Verified Purchase","Amazon Customer","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","08-Apr-2020","The convenience and size are great! Love the color and it works great!","Awesome buy","Color: Turquoise Style: Lite Console","","Verified Purchase","SRamsey","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","27-Dec-2019","Love it it was perfect for my kid!","Great gift for my kid !!","Color: Yellow Style: Lite Console","","Verified Purchase","Amy","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"3.0","25-Dec-2019","This was a gift and seems fine thus far. If there are issues this will be amended.","New purchase.","Color: Gray Style: Lite Console","","Verified Purchase","PxWebDev","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","28-Apr-2020","I'll be honest, when I bought this I was worried it was going to be either fake or a used unit because they are in such short supply right now. It was brand new and completely legit. It's getting me through the stay at home order perfectly. Battery life on these are garbage unless you put it airplane mode. You've been warned.","Quarantine savior","Color: Gray Style: Lite Console","","Verified Purchase","Money Waster","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm60?ie=UTF8&pageNumber=60&reviewerType=all_reviews
"
"5.0","15-Dec-2019","I bought the Swith Lite because I didn’t want to spend the extra money on the original Switch. I like that the Lite is more for personal use and the Original is more for group or party use. The Lite’s screen is a little smaller but it makes it easier to travel with. Battery life is a little short than what I expected. Overall very happy with my purchase.","Overall very happy with my purchase","Color: Turquoise Style: Lite Console","","Verified Purchase","Louis B. Weber","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"5.0","13-Jan-2020","Arrived within a day, very well packed. It was an excellent Christmas gift for the family","Great product","Color: Turquoise Style: Lite Console","","Verified Purchase","Review Master","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"5.0","09-Oct-2020","I wish they had roller coaster tycoon on the switch. :(","Can we all say WII.","Color: Turquoise Style: Lite Console","","Verified Purchase","Vanaheim","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"4.0","18-Feb-2020","We bought this for our son and he loves it and it is a good quality system.","I would recommend","Color: Gray Style: Lite Console","","Verified Purchase","Kindle Customer","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"5.0","18-Feb-2020","The wife loves hers and I also have one and it’s great. Holds 3 games alone with internal memory and you can add more with a micro sd.","Love my switch lite","Color: Yellow Style: Lite Console","","Verified Purchase","Amazon Customer","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"5.0","03-Nov-2020","Purchased for my goddaughter, she absolutely loves it","Awesome","Color: Coral Style: Lite Console","","Verified Purchase","Bree Holley","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"5.0","19-Feb-2020","I had the regular Nintendo switch and gave it to my little brother. Then I missed it. But I only play alone so the switch lite was perfect! Holds a Decent charge. Hands get a little cramped after a hour or so but a decent grip helps out a lot. If you play solo I think this a great cheaper option.","Great cheaper option!","Color: Yellow Style: Lite Console","","Verified Purchase","Erica","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"4.0","16-Jun-2020","Arrived today. Happy with the purchase but was missing the charger and manuals that should have came with it.","Missing charger","","","Verified Purchase","Emily Sandoval","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"5.0","10-Sep-2020","I love having a cheaper option to play switch games.","Great system!","Color: Gray Style: Lite Console","","Verified Purchase","Haley","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"5.0","13-Apr-2020","Bought so i could play the new animal crossing game! works perfectly :) super happy with the color!","Awesome!!","Color: Yellow Style: Lite Console","","Verified Purchase","Michele Ryan","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm61?ie=UTF8&pageNumber=61&reviewerType=all_reviews
"
"5.0","07-Nov-2020","my secret gift for my 8 yrs old son , Christmas time","surprise Christmas gift","Color: Yellow Style: Lite Console","","Verified Purchase","J. Lee","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm62?ie=UTF8&pageNumber=62&reviewerType=all_reviews
"
"5.0","17-May-2020","Finally! Me and my husband have been sharing a switch until this one came in. It came a day late but it was worth the wait. And it was packaged very neatly.","Awesome!","Color: Yellow Style: Lite Console","https://images-na.ssl-images-amazon.com/images/I/61Q-eEzvkdL._SY88.jpg","Verified Purchase","Katt","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm62?ie=UTF8&pageNumber=62&reviewerType=all_reviews
"
"5.0","13-Feb-2020","This is a gift. They are yet to use it but so far everything looks great.","So far so good","Color: Turquoise Style: Lite Console","","Verified Purchase","Cece","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm62?ie=UTF8&pageNumber=62&reviewerType=all_reviews
"
"4.0","03-Jan-2020","I was disappointed to find out the saves for the games were on the system not the game cartridge because I bought a second pokemon shield to find it used the same save as my first game wasting money on a extra game I didn't need but otherwise I like it better than all my other Nintendo handhelds","Good portable console","Color: Turquoise Style: Lite Console","","Verified Purchase","Thomas Schulz","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm62?ie=UTF8&pageNumber=62&reviewerType=all_reviews
"
"5.0","08-May-2020","It came slow but at the end of the day I get to enjoy to play games right know I have smash bro’s witch i don’t know how it came with the console and another game that came with the console was splaton2 and I got animal crossing confusing box did not come how it shows in YouTube videos but it was perfect no scratch no nothing it’s perfect","It’s ok","Color: Yellow Style: Lite Console","","Verified Purchase","Steven","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm62?ie=UTF8&pageNumber=62&reviewerType=all_reviews
"
