"rating","date","content","title","variant","images","verified","author","product","url"
"1.0","29-Apr-2020","Honestly, the nerve of you people who are charing so much above retail value. I get it, people are stuck at home and want a Switch. But you are SO DAMN WRONG if you think I or anyone else will pay $100 or over asking price from stores for a console. I hope you can sleep well with yourself, because you people honestly kill me.","I'm Disgusted.","Style: Console Color: Neon Blue and Red HAC-001(-01)","","","Weston Papes","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"1.0","29-Apr-2020","PLEASE don't buy the switch above the MSRP! These jerks are creating a vacuum for the Nintendo Switch and then scalping them for profit! A sad world we live in these days when a GLOBAL pandemic should be bringing us all together and instead these bottom feeders see it as an opportunity to feast on the wants / needs of others. Disgusting!","Don't feed the monster","Style: Console Color: Neon Blue and Red HAC-001(-01)","","","Russell","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"1.0","29-Apr-2020","It lasted two weeks. Amazon would not give me a full refund because once this Christmas gift was returned to me it was over thirty days. Beware if you are buying a gift.","To gift or not to gift","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Joanna Washburn","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"1.0","15-Apr-2020","Sent me a broken system. Has yet to provide a working one almost 3 weeks later.","Didn’t work","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Jordan","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"1.0","27-Dec-2019","Product description: "" Also includes all the extras you need to get started. ""  Not!  There is not a single game that comes with this.  You buy a PC, it comes with some rudimentary games.  You buy a Mac, it comes with some games.  You buy a Playstation, it has a few built-in games.  My son opened this for Christmas, was so excited, only to find out that it has no games, not even a cheap little token game, to actually ""get started"".  A quick peak at game prices, and you'll soon realized that you've been duped by Nintendo.  Their games are ridiculously expensive.  Due to son's excitement, I'm reluctantly going to follow through and drop more bucks, but I'm doing so with buyer's remorse.","A gaming system without a single starter game","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Don Merlin","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"1.0","27-Dec-2019","I wish I could give negative stars for Nintendo. This was purchased as a gift for the kids for Christmas after recommendations from some friends. I still don’t get any appeal to Nintendo? We have only had it open for 2 days and already both JoyCons are complete toast. The drift in both is so bad that you can’t make right turns playing Mario Kart. I checked the calibration and followed a number of online tutorials for things to try, but to no avail. Come to find out, there is a class action lawsuit against Nintendo for this very problem. Apparently the solution is to send the controllers to Nintendo and wait a month for them to diagnose and maybe repair them. This is probably why I haven’t thought about the brand Nintendo for almost 20 years since I last owned any of their products. I’ve owned virtually every gaming console created and never once had this issue with any other controllers. If you are so desperate to play outdated video games with Nintendo level quality that enduring this garbage is worth it to you, then more power to you. I’m fine dumping this console in the trash and going back to forgetting Nintendo even exists for the next 20 years. I’ll stick to Xbox.","Nintendo, Still a Thing?","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","The Big Smooth","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"1.0","27-Apr-2020","Nintendo Switch is an excellent console. Everyone knows that. But now people are using computer programs to find and buy all the Switches online then resell them for a profit, taking advantage of the pandemic and everyone stuck at home just trying to play games. Please don't purchase from price gougers. Move often than not you'll recieve a used, beat up console when it was marketed as ""new"". Nintendo is currently trying to manufacture more. Just stay vigilant and never pay more than retail price, $299.","Completely Ridiculous!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","","Solidishness","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"4.0","11-Oct-2019","The system is great. A lot of free games to download. Battery life can be better but good enough. Screen is large enough, but can be bigger. Games are more expensive then other consoles. Example 3rd party games $19.99 on other consoles PS4. Switch $39.99 to $49.99. No web browsing, no Netflix and other video apps besides Hulu and YouTube. Switch back stand feels flimsy. Seems it will brake if you use too much force. No Bluetooth headphones compatibility. Need extra dongle for that. Hands feels cramped up holding device after some time.","Important factors to consider.","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Justin","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"5.0","23-Aug-2019","Me encanta esta super","Lo mejor","Style: Console Color: Gray HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/71GTPl7kEOL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71K767zw3WL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71RwApqQqwL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71o5sQcxvBL._SY88.jpg","Verified Purchase","Oliver10","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"1.0","08-Dec-2019","The product is fine. During Black Friday they gave $25 promotional credit and advertised as it can be used on items sold by Amazon.com or Amazon Digital Services LLC. But when I try to buy game digital code from Amazon Digital services LLC the code never worked! I spent over 2 hrs on phone and chat with customer services and changed 6 customer support representatives and no one can help me out. Deceptive marketing/promo.","worst purchase on Amazon ever","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","George W","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
"
"5.0","05-Nov-2019","In terms of raw horsepower (CPU, graphics, whatever) the Nintendo Switch is far behind the current generation of consoles like the XBox One.  But, the Switch is a unique device.  As a handheld, it is quite powerful (the latest iteration nearly doubles the handheld's battery life, addressing the Switch's greatest weakness).  This allows you to play the same game on your TV and keep playing it as you take it out with you --- a unique ability. Most importantly, there is a staggering array of software available for it.  Software is what makes or breaks a console, no matter how good it is. For example the Zelda game ""Breath of the Wild"" is a visual stunner with a huge open world.  And this is the first portable system that has the full version of Skyrim available for it (the reason I bought it --- a high quality port of Skyrim with the 3 add-on packs).  Nintendo has also done high quality ports of other gems from older consoles such as ""Mario Kart 8"" as well as a lot of new titles such as ""Super Smash Brothers Ultimate"" or ""Luigi's Mansion 3"". In addition,their digital store has a lot of quality indie games such as Stardew Valley. Also, if you purchase the Nintendo Switch Online membership ($20/year) Nintendo also gives you a large selection of NES and SNES classic games.  The membership is worthwhile for that alone. Basically, because Nintendo is ONLY selling the Switch as a current console (the 3DS is on its way out), all of their best software goes to the one console.  And that gives developers strong incentives to bring their best titles over as well. If you want a wide variety of games, the Switch is a good choice.  If you want THE best console graphics or performance, obviously the Switch isn't for you.","Elegant compromise between handheld and console","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","C. Petit","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
"
"2.0","30-May-2020","My grandson saved his money for almost a year to buy a Nintendo console by the time he turned 13 - and then of course --- they are nowhere to be found except for 3rd part sellers that have raised the price to outrageous levels.  I was told by the sales person at Best Buy that even when they get them in they are sold out within 10 - 15 minutes due to BOTS that buy them all - which leaves the rest of us poor people with no chance to actually get one. I certainly understand supply and demand - and that businesses have to make money to survive - but the pricing is more than a little outrageous. On another note - although the seller indicated the device was ""new"" the box does not look new.  The box has multiple places on the corners where the cardboard is dented and scratched.  I am letting my grandson actually open it - but I'm hoping the device is in fact new and not damaged in anyway.","Outrageous Price - Box Not in Good Condition","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Northwest Lady Reads","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
"
"5.0","06-Jun-2020","I am so grateful I did not give into the scalpers... I know how unfair and unfortunate the scalping situation is, but the console itself really is not worth anything but $299 (plastic and basic). Please consider trying sites like stockinfo (where I finally got mine after like a month of searching) and save that money for all the games you’ll want :) Plus sticking it to the scalpers out there once it becomes widely available again makes the wait so much more worth it in my opinion!","DO NOT BUY FOR ANYTHING ABOVE $299!! (boo scalpers)","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Allie","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
"
"1.0","23-Apr-2020","Horrible Price Gouging","OVERPRICED","Style: Console Color: Neon Blue and Red HAC-001(-01)","","","Blanca","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
"
"1.0","29-Apr-2020","Terrible","Price gouging","Style: Console Color: Neon Blue and Red HAC-001(-01)","","","Derrica C.","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
"
"5.0","23-Apr-2020","If you watch the Amazon page, it comes into stock multiple times a day, but only for 3 mins or so before selling out. Refresh your browser until you catch one in the cart and check out asap. I nabbed it on the 4th try and it took 3 days. Happy Hunting! Its so fun!","Do not Overpay, just be patient.","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","BFF","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
"
"1.0","30-Mar-2020","No funciona el control izquierdo y me vino sin el cable HDMI, que clase de vendedores son, necesito una solución para este inconveniente. El producto no es nuevo, vino con el nombre ya configurado de otra persona.","Fallos e Incompleto","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Nelson Santamaría","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
"
